chapter,method,character,tag,count
14,booknlp,Darcy's father,DC,0
14,booknlp,Mr. Hurst,DC,0
14,booknlp,Mr. Denny,DC,1
14,booknlp,Mrs. Forster,DC,0
14,booknlp,Miss King,DC,0
14,booknlp,Mr. Philips,DC,0
14,booknlp,Mrs. Long,DC,0
14,booknlp,Mrs. Jenkinson,DC,0
14,booknlp,Mr. Jones,DC,0
14,booknlp,Hill (housekeeper),DC,0
14,booknlp,Mrs. Younge,DC,0
14,booknlp,Captain Carter,DC,0
14,booknlp,Housekeeper (Mrs. Reynolds),DC,0
14,booknlp,Lady Anne Darcy,DC,0
14,booknlp,Mrs. Annesley,DC,0
14,booknlp,Mrs. Bennet's brother,DC,0
14,booknlp,Richard,DC,3
14,booknlp,Wickham Sr.,DC,0
14,booknlp,Dawson,DC,0
14,booknlp,The waiter,DC,0
14,booknlp,The footman,DC,0
14,booknlp,Sarah,DC,0
14,booknlp,Nicholls,DC,0
14,booknlp,John,DC,0
14,booknlp,Mrs. Nicholls,DC,0
14,booknlp,Miss Watson,DC,0
14,booknlp,Mr. Long,DC,0
14,booknlp,Mr. Morris,DC,0
14,booknlp,Mr. Robinson,DC,0
14,booknlp,Young Lucas,DC,0
14,booknlp,Elizabeth,DN,0
14,booknlp,Jane,DN,0
14,booknlp,Mr. Darcy,DN,0
14,booknlp,Mrs. Bennet,DN,0
14,booknlp,Mr. Bingley,DN,0
14,booknlp,Mr. Bennet,DN,1
14,booknlp,Wickham,DN,0
14,booknlp,Lydia,DN,0
14,booknlp,Charlotte Lucas,DN,0
14,booknlp,Mr. Collins,DN,1
14,booknlp,Kitty,DN,0
14,booknlp,Lady Catherine de Bourgh,DN,0
14,booknlp,Miss Bingley,DN,0
14,booknlp,Miss Darcy,DN,0
14,booknlp,Mrs. Gardiner,DN,0
14,booknlp,Mr. Gardiner,DN,0
14,booknlp,Sir William Lucas,DN,0
14,booknlp,Mary,DN,0
14,booknlp,Mrs. Philips,DN,0
14,booknlp,Miss de Bourgh,DN,0
14,booknlp,Lady Lucas,DN,0
14,booknlp,Mrs. Hurst,DN,0
14,booknlp,Maria Lucas,DN,0
14,booknlp,Colonel Forster,DN,0
14,booknlp,Colonel Fitzwilliam,DN,0
14,booknlp,Darcy's father,DN,0
14,booknlp,Mr. Hurst,DN,0
14,booknlp,Mr. Denny,DN,0
14,booknlp,Mrs. Forster,DN,0
14,booknlp,Miss King,DN,0
14,booknlp,Mr. Philips,DN,0
14,booknlp,Mrs. Long,DN,0
14,booknlp,Mrs. Jenkinson,DN,0
14,booknlp,Mr. Jones,DN,0
14,booknlp,Hill (housekeeper),DN,0
14,booknlp,Mrs. Younge,DN,0
14,booknlp,Captain Carter,DN,0
14,booknlp,Housekeeper (Mrs. Reynolds),DN,0
14,booknlp,Lady Anne Darcy,DN,0
14,booknlp,Mrs. Annesley,DN,0
14,booknlp,Mrs. Bennet's brother,DN,0
14,booknlp,Richard,DN,0
14,booknlp,Wickham Sr.,DN,0
14,booknlp,Dawson,DN,0
14,booknlp,The waiter,DN,0
14,booknlp,The footman,DN,0
14,booknlp,Sarah,DN,0
14,booknlp,Nicholls,DN,0
14,booknlp,John,DN,0
14,booknlp,Mrs. Nicholls,DN,0
14,booknlp,Miss Watson,DN,0
14,booknlp,Mr. Long,DN,0
14,booknlp,Mr. Morris,DN,0
14,booknlp,Mr. Robinson,DN,0
14,booknlp,Young Lucas,DN,0
15,booknlp,Elizabeth,N,7
15,booknlp,Jane,N,5
15,booknlp,Mr. Darcy,N,3
15,booknlp,Mrs. Bennet,N,5
15,booknlp,Mr. Bingley,N,3
15,booknlp,Mr. Bennet,N,3
15,booknlp,Wickham,N,5
15,booknlp,Lydia,N,7
15,booknlp,Charlotte Lucas,N,0
15,booknlp,Mr. Collins,N,9
15,booknlp,Kitty,N,2
15,booknlp,Lady Catherine de Bourgh,N,2
15,booknlp,Miss Bingley,N,0
15,booknlp,Miss Darcy,N,0
15,booknlp,Mrs. Gardiner,N,0
15,booknlp,Mr. Gardiner,N,0
15,booknlp,Sir William Lucas,N,0
15,booknlp,Mary,N,1
15,booknlp,Mrs. Philips,N,5
15,booknlp,Miss de Bourgh,N,0
15,booknlp,Lady Lucas,N,0
15,booknlp,Mrs. Hurst,N,0
15,booknlp,Maria Lucas,N,0
15,booknlp,Colonel Forster,N,0
15,booknlp,Colonel Fitzwilliam,N,0
15,booknlp,Darcy's father,N,0
15,booknlp,Mr. Hurst,N,0
15,booknlp,Mr. Denny,N,3
15,booknlp,Mrs. Forster,N,0
15,booknlp,Miss King,N,0
15,booknlp,Mr. Philips,N,0
15,booknlp,Mrs. Long,N,0
15,booknlp,Mrs. Jenkinson,N,0
15,booknlp,Mr. Jones,N,1
15,booknlp,Hill (housekeeper),N,0
15,booknlp,Mrs. Younge,N,0
15,booknlp,Captain Carter,N,0
15,booknlp,Housekeeper (Mrs. Reynolds),N,0
15,booknlp,Lady Anne Darcy,N,0
15,booknlp,Mrs. Annesley,N,0
15,booknlp,Mrs. Bennet's brother,N,0
15,booknlp,Richard,N,0
15,booknlp,Wickham Sr.,N,0
15,booknlp,Dawson,N,0
15,booknlp,The waiter,N,0
15,booknlp,The footman,N,0
15,booknlp,Sarah,N,0
15,booknlp,Nicholls,N,0
15,booknlp,John,N,0
15,booknlp,Mrs. Nicholls,N,0
15,booknlp,Miss Watson,N,0
15,booknlp,Mr. Long,N,0
15,booknlp,Mr. Morris,N,0
15,booknlp,Mr. Robinson,N,0
15,booknlp,Young Lucas,N,0
15,booknlp,Elizabeth,C,0
15,booknlp,Jane,C,0
15,booknlp,Mr. Darcy,C,0
15,booknlp,Mrs. Bennet,C,0
15,booknlp,Mr. Bingley,C,0
15,booknlp,Mr. Bennet,C,0
15,booknlp,Wickham,C,0
15,booknlp,Lydia,C,0
15,booknlp,Charlotte Lucas,C,0
15,booknlp,Mr. Collins,C,1
15,booknlp,Kitty,C,0
15,booknlp,Lady Catherine de Bourgh,C,0
15,booknlp,Miss Bingley,C,0
15,booknlp,Miss Darcy,C,0
15,booknlp,Mrs. Gardiner,C,0
15,booknlp,Mr. Gardiner,C,0
15,booknlp,Sir William Lucas,C,0
15,booknlp,Mary,C,0
15,booknlp,Mrs. Philips,C,0
15,booknlp,Miss de Bourgh,C,0
15,booknlp,Lady Lucas,C,0
15,booknlp,Mrs. Hurst,C,0
15,booknlp,Maria Lucas,C,0
15,booknlp,Colonel Forster,C,0
15,booknlp,Colonel Fitzwilliam,C,0
15,booknlp,Darcy's father,C,0
15,booknlp,Mr. Hurst,C,0
15,booknlp,Mr. Denny,C,0
15,booknlp,Mrs. Forster,C,0
15,booknlp,Miss King,C,0
15,booknlp,Mr. Philips,C,0
15,booknlp,Mrs. Long,C,0
15,booknlp,Mrs. Jenkinson,C,0
15,booknlp,Mr. Jones,C,0
15,booknlp,Hill (housekeeper),C,0
15,booknlp,Mrs. Younge,C,0
15,booknlp,Captain Carter,C,0
15,booknlp,Housekeeper (Mrs. Reynolds),C,0
15,booknlp,Lady Anne Darcy,C,0
15,booknlp,Mrs. Annesley,C,0
15,booknlp,Mrs. Bennet's brother,C,0
15,booknlp,Richard,C,0
15,booknlp,Wickham Sr.,C,0
15,booknlp,Dawson,C,0
15,booknlp,The waiter,C,0
15,booknlp,The footman,C,0
15,booknlp,Sarah,C,0
15,booknlp,Nicholls,C,0
15,booknlp,John,C,0
15,booknlp,Mrs. Nicholls,C,0
15,booknlp,Miss Watson,C,0
15,booknlp,Mr. Long,C,0
15,booknlp,Mr. Morris,C,0
15,booknlp,Mr. Robinson,C,0
15,booknlp,Young Lucas,C,0
15,booknlp,Elizabeth,I,0
15,booknlp,Jane,I,1
15,booknlp,Mr. Darcy,I,2
15,booknlp,Mrs. Bennet,I,2
15,booknlp,Mr. Bingley,I,0
15,booknlp,Mr. Bennet,I,0
15,booknlp,Wickham,I,0
15,booknlp,Lydia,I,2
15,booknlp,Charlotte Lucas,I,0
15,booknlp,Mr. Collins,I,8
15,booknlp,Kitty,I,1
15,booknlp,Lady Catherine de Bourgh,I,0
15,booknlp,Miss Bingley,I,0
15,booknlp,Miss Darcy,I,0
15,booknlp,Mrs. Gardiner,I,0
15,booknlp,Mr. Gardiner,I,0
15,booknlp,Sir William Lucas,I,0
15,booknlp,Mary,I,0
15,booknlp,Mrs. Philips,I,2
15,booknlp,Miss de Bourgh,I,0
15,booknlp,Lady Lucas,I,0
15,booknlp,Mrs. Hurst,I,0
15,booknlp,Maria Lucas,I,0
15,booknlp,Colonel Forster,I,0
15,booknlp,Colonel Fitzwilliam,I,0
15,booknlp,Darcy's father,I,0
15,booknlp,Mr. Hurst,I,0
15,booknlp,Mr. Denny,I,0
15,booknlp,Mrs. Forster,I,0
15,booknlp,Miss King,I,0
15,booknlp,Mr. Philips,I,0
15,booknlp,Mrs. Long,I,0
15,booknlp,Mrs. Jenkinson,I,0
15,booknlp,Mr. Jones,I,0
15,booknlp,Hill (housekeeper),I,0
15,booknlp,Mrs. Younge,I,0
15,booknlp,Captain Carter,I,0
15,booknlp,Housekeeper (Mrs. Reynolds),I,0
15,booknlp,Lady Anne Darcy,I,0
15,booknlp,Mrs. Annesley,I,0
15,booknlp,Mrs. Bennet's brother,I,0
15,booknlp,Richard,I,0
15,booknlp,Wickham Sr.,I,0
15,booknlp,Dawson,I,0
15,booknlp,The waiter,I,0
15,booknlp,The footman,I,0
15,booknlp,Sarah,I,0
15,booknlp,Nicholls,I,0
15,booknlp,John,I,0
15,booknlp,Mrs. Nicholls,I,0
15,booknlp,Miss Watson,I,0
15,booknlp,Mr. Long,I,0
15,booknlp,Mr. Morris,I,0
15,booknlp,Mr. Robinson,I,0
15,booknlp,Young Lucas,I,0
15,booknlp,Elizabeth,A,2
15,booknlp,Jane,A,1
15,booknlp,Mr. Darcy,A,0
15,booknlp,Mrs. Bennet,A,2
15,booknlp,Mr. Bingley,A,0
15,booknlp,Mr. Bennet,A,1
15,booknlp,Wickham,A,2
15,booknlp,Lydia,A,1
15,booknlp,Charlotte Lucas,A,0
15,booknlp,Mr. Collins,A,10
15,booknlp,Kitty,A,1
15,booknlp,Lady Catherine de Bourgh,A,1
15,booknlp,Miss Bingley,A,0
15,booknlp,Miss Darcy,A,0
15,booknlp,Mrs. Gardiner,A,0
15,booknlp,Mr. Gardiner,A,0
15,booknlp,Sir William Lucas,A,0
15,booknlp,Mary,A,0
15,booknlp,Mrs. Philips,A,6
15,booknlp,Miss de Bourgh,A,0
15,booknlp,Lady Lucas,A,0
15,booknlp,Mrs. Hurst,A,0
15,booknlp,Maria Lucas,A,0
15,booknlp,Colonel Forster,A,0
15,booknlp,Colonel Fitzwilliam,A,0
15,booknlp,Darcy's father,A,0
15,booknlp,Mr. Hurst,A,0
15,booknlp,Mr. Denny,A,3
15,booknlp,Mrs. Forster,A,0
15,booknlp,Miss King,A,0
15,booknlp,Mr. Philips,A,0
15,booknlp,Mrs. Long,A,0
15,booknlp,Mrs. Jenkinson,A,0
15,booknlp,Mr. Jones,A,0
15,booknlp,Hill (housekeeper),A,0
15,booknlp,Mrs. Younge,A,0
15,booknlp,Captain Carter,A,0
15,booknlp,Housekeeper (Mrs. Reynolds),A,0
15,booknlp,Lady Anne Darcy,A,0
15,booknlp,Mrs. Annesley,A,0
15,booknlp,Mrs. Bennet's brother,A,0
15,booknlp,Richard,A,0
15,booknlp,Wickham Sr.,A,0
15,booknlp,Dawson,A,0
15,booknlp,The waiter,A,0
15,booknlp,The footman,A,0
15,booknlp,Sarah,A,0
15,booknlp,Nicholls,A,0
15,booknlp,John,A,0
15,booknlp,Mrs. Nicholls,A,0
15,booknlp,Miss Watson,A,0
15,booknlp,Mr. Long,A,0
15,booknlp,Mr. Morris,A,0
15,booknlp,Mr. Robinson,A,0
15,booknlp,Young Lucas,A,0
15,booknlp,Elizabeth,DC,0
15,booknlp,Jane,DC,0
15,booknlp,Mr. Darcy,DC,0
15,booknlp,Mrs. Bennet,DC,0
15,booknlp,Mr. Bingley,DC,0
15,booknlp,Mr. Bennet,DC,0
15,booknlp,Wickham,DC,0
15,booknlp,Lydia,DC,1
15,booknlp,Charlotte Lucas,DC,0
15,booknlp,Mr. Collins,DC,0
15,booknlp,Kitty,DC,0
15,booknlp,Lady Catherine de Bourgh,DC,0
15,booknlp,Miss Bingley,DC,0
15,booknlp,Miss Darcy,DC,0
15,booknlp,Mrs. Gardiner,DC,0
15,booknlp,Mr. Gardiner,DC,0
15,booknlp,Sir William Lucas,DC,0
15,booknlp,Mary,DC,0
15,booknlp,Mrs. Philips,DC,0
15,booknlp,Miss de Bourgh,DC,0
15,booknlp,Lady Lucas,DC,0
15,booknlp,Mrs. Hurst,DC,0
15,booknlp,Maria Lucas,DC,0
15,booknlp,Colonel Forster,DC,0
15,booknlp,Colonel Fitzwilliam,DC,0
15,booknlp,Darcy's father,DC,0
15,booknlp,Mr. Hurst,DC,0
15,booknlp,Mr. Denny,DC,0
15,booknlp,Mrs. Forster,DC,0
15,booknlp,Miss King,DC,0
15,booknlp,Mr. Philips,DC,0
15,booknlp,Mrs. Long,DC,0
15,booknlp,Mrs. Jenkinson,DC,0
15,booknlp,Mr. Jones,DC,0
15,booknlp,Hill (housekeeper),DC,0
15,booknlp,Mrs. Younge,DC,0
15,booknlp,Captain Carter,DC,0
15,booknlp,Housekeeper (Mrs. Reynolds),DC,0
15,booknlp,Lady Anne Darcy,DC,0
15,booknlp,Mrs. Annesley,DC,0
15,booknlp,Mrs. Bennet's brother,DC,0
15,booknlp,Richard,DC,0
15,booknlp,Wickham Sr.,DC,0
15,booknlp,Dawson,DC,0
15,booknlp,The waiter,DC,0
15,booknlp,The footman,DC,0
15,booknlp,Sarah,DC,0
15,booknlp,Nicholls,DC,0
15,booknlp,John,DC,0
15,booknlp,Mrs. Nicholls,DC,0
15,booknlp,Miss Watson,DC,0
15,booknlp,Mr. Long,DC,0
15,booknlp,Mr. Morris,DC,0
15,booknlp,Mr. Robinson,DC,0
15,booknlp,Young Lucas,DC,0
15,booknlp,Elizabeth,DN,0
15,booknlp,Jane,DN,0
15,booknlp,Mr. Darcy,DN,0
15,booknlp,Mrs. Bennet,DN,0
15,booknlp,Mr. Bingley,DN,1
15,booknlp,Mr. Bennet,DN,1
15,booknlp,Wickham,DN,0
15,booknlp,Lydia,DN,2
15,booknlp,Charlotte Lucas,DN,0
15,booknlp,Mr. Collins,DN,2
15,booknlp,Kitty,DN,0
15,booknlp,Lady Catherine de Bourgh,DN,0
15,booknlp,Miss Bingley,DN,0
15,booknlp,Miss Darcy,DN,0
15,booknlp,Mrs. Gardiner,DN,0
15,booknlp,Mr. Gardiner,DN,0
15,booknlp,Sir William Lucas,DN,0
15,booknlp,Mary,DN,0
15,booknlp,Mrs. Philips,DN,1
15,booknlp,Miss de Bourgh,DN,0
15,booknlp,Lady Lucas,DN,0
15,booknlp,Mrs. Hurst,DN,0
15,booknlp,Maria Lucas,DN,0
15,booknlp,Colonel Forster,DN,0
15,booknlp,Colonel Fitzwilliam,DN,0
15,booknlp,Darcy's father,DN,0
15,booknlp,Mr. Hurst,DN,0
15,booknlp,Mr. Denny,DN,0
15,booknlp,Mrs. Forster,DN,0
15,booknlp,Miss King,DN,0
15,booknlp,Mr. Philips,DN,0
15,booknlp,Mrs. Long,DN,0
15,booknlp,Mrs. Jenkinson,DN,0
15,booknlp,Mr. Jones,DN,0
15,booknlp,Hill (housekeeper),DN,0
15,booknlp,Mrs. Younge,DN,0
15,booknlp,Captain Carter,DN,0
15,booknlp,Housekeeper (Mrs. Reynolds),DN,0
15,booknlp,Lady Anne Darcy,DN,0
15,booknlp,Mrs. Annesley,DN,0
15,booknlp,Mrs. Bennet's brother,DN,0
15,booknlp,Richard,DN,0
15,booknlp,Wickham Sr.,DN,0
15,booknlp,Dawson,DN,0
15,booknlp,The waiter,DN,0
15,booknlp,The footman,DN,0
15,booknlp,Sarah,DN,0
15,booknlp,Nicholls,DN,0
15,booknlp,John,DN,0
15,booknlp,Mrs. Nicholls,DN,0
15,booknlp,Miss Watson,DN,0
15,booknlp,Mr. Long,DN,0
15,booknlp,Mr. Morris,DN,0
15,booknlp,Mr. Robinson,DN,0
15,booknlp,Young Lucas,DN,0
16,booknlp,Elizabeth,N,20
16,booknlp,Jane,N,0
16,booknlp,Mr. Darcy,N,18
16,booknlp,Mrs. Bennet,N,1
16,booknlp,Mr. Bingley,N,3
16,booknlp,Mr. Bennet,N,0
16,booknlp,Wickham,N,19
16,booknlp,Lydia,N,5
16,booknlp,Charlotte Lucas,N,0
16,booknlp,Mr. Collins,N,9
16,booknlp,Kitty,N,0
16,booknlp,Lady Catherine de Bourgh,N,8
16,booknlp,Miss Bingley,N,1
16,booknlp,Miss Darcy,N,2
16,booknlp,Mrs. Gardiner,N,0
16,booknlp,Mr. Gardiner,N,0
16,booknlp,Sir William Lucas,N,0
16,booknlp,Mary,N,0
16,booknlp,Mrs. Philips,N,10
16,booknlp,Miss de Bourgh,N,1
16,booknlp,Lady Lucas,N,0
16,booknlp,Mrs. Hurst,N,0
16,booknlp,Maria Lucas,N,0
16,booknlp,Colonel Forster,N,0
16,booknlp,Colonel Fitzwilliam,N,0
16,booknlp,Darcy's father,N,0
16,booknlp,Mr. Hurst,N,0
16,booknlp,Mr. Denny,N,0
16,booknlp,Mrs. Forster,N,0
16,booknlp,Miss King,N,0
16,booknlp,Mr. Philips,N,0
16,booknlp,Mrs. Long,N,0
16,booknlp,Mrs. Jenkinson,N,0
16,booknlp,Mr. Jones,N,0
16,booknlp,Hill (housekeeper),N,0
16,booknlp,Mrs. Younge,N,0
16,booknlp,Captain Carter,N,0
16,booknlp,Housekeeper (Mrs. Reynolds),N,0
16,booknlp,Lady Anne Darcy,N,1
16,booknlp,Mrs. Annesley,N,0
16,booknlp,Mrs. Bennet's brother,N,0
16,booknlp,Richard,N,0
16,booknlp,Wickham Sr.,N,0
16,booknlp,Dawson,N,0
16,booknlp,The waiter,N,0
16,booknlp,The footman,N,0
16,booknlp,Sarah,N,0
16,booknlp,Nicholls,N,0
16,booknlp,John,N,0
16,booknlp,Mrs. Nicholls,N,0
16,booknlp,Miss Watson,N,0
16,booknlp,Mr. Long,N,0
16,booknlp,Mr. Morris,N,0
16,booknlp,Mr. Robinson,N,0
16,booknlp,Young Lucas,N,0
16,booknlp,Elizabeth,C,28
16,booknlp,Jane,C,0
16,booknlp,Mr. Darcy,C,0
16,booknlp,Mrs. Bennet,C,0
16,booknlp,Mr. Bingley,C,0
16,booknlp,Mr. Bennet,C,0
16,booknlp,Wickham,C,23
16,booknlp,Lydia,C,0
16,booknlp,Charlotte Lucas,C,0
16,booknlp,Mr. Collins,C,5
16,booknlp,Kitty,C,0
16,booknlp,Lady Catherine de Bourgh,C,0
16,booknlp,Miss Bingley,C,0
16,booknlp,Miss Darcy,C,0
16,booknlp,Mrs. Gardiner,C,0
16,booknlp,Mr. Gardiner,C,0
16,booknlp,Sir William Lucas,C,0
16,booknlp,Mary,C,0
16,booknlp,Mrs. Philips,C,0
16,booknlp,Miss de Bourgh,C,0
16,booknlp,Lady Lucas,C,0
16,booknlp,Mrs. Hurst,C,0
16,booknlp,Maria Lucas,C,0
16,booknlp,Colonel Forster,C,0
16,booknlp,Colonel Fitzwilliam,C,0
16,booknlp,Darcy's father,C,0
16,booknlp,Mr. Hurst,C,0
16,booknlp,Mr. Denny,C,0
16,booknlp,Mrs. Forster,C,0
16,booknlp,Miss King,C,0
16,booknlp,Mr. Philips,C,0
16,booknlp,Mrs. Long,C,0
16,booknlp,Mrs. Jenkinson,C,0
16,booknlp,Mr. Jones,C,0
16,booknlp,Hill (housekeeper),C,0
16,booknlp,Mrs. Younge,C,0
16,booknlp,Captain Carter,C,0
16,booknlp,Housekeeper (Mrs. Reynolds),C,0
16,booknlp,Lady Anne Darcy,C,0
16,booknlp,Mrs. Annesley,C,0
16,booknlp,Mrs. Bennet's brother,C,0
16,booknlp,Richard,C,0
16,booknlp,Wickham Sr.,C,0
16,booknlp,Dawson,C,0
16,booknlp,The waiter,C,0
16,booknlp,The footman,C,0
16,booknlp,Sarah,C,0
16,booknlp,Nicholls,C,0
16,booknlp,John,C,0
16,booknlp,Mrs. Nicholls,C,0
16,booknlp,Miss Watson,C,0
16,booknlp,Mr. Long,C,0
16,booknlp,Mr. Morris,C,0
16,booknlp,Mr. Robinson,C,0
16,booknlp,Young Lucas,C,0
16,booknlp,Elizabeth,I,29
16,booknlp,Jane,I,0
16,booknlp,Mr. Darcy,I,16
16,booknlp,Mrs. Bennet,I,0
16,booknlp,Mr. Bingley,I,1
16,booknlp,Mr. Bennet,I,0
16,booknlp,Wickham,I,23
16,booknlp,Lydia,I,1
16,booknlp,Charlotte Lucas,I,0
16,booknlp,Mr. Collins,I,7
16,booknlp,Kitty,I,0
16,booknlp,Lady Catherine de Bourgh,I,0
16,booknlp,Miss Bingley,I,0
16,booknlp,Miss Darcy,I,0
16,booknlp,Mrs. Gardiner,I,0
16,booknlp,Mr. Gardiner,I,0
16,booknlp,Sir William Lucas,I,0
16,booknlp,Mary,I,0
16,booknlp,Mrs. Philips,I,3
16,booknlp,Miss de Bourgh,I,0
16,booknlp,Lady Lucas,I,0
16,booknlp,Mrs. Hurst,I,0
16,booknlp,Maria Lucas,I,0
16,booknlp,Colonel Forster,I,0
16,booknlp,Colonel Fitzwilliam,I,0
16,booknlp,Darcy's father,I,0
16,booknlp,Mr. Hurst,I,0
16,booknlp,Mr. Denny,I,0
16,booknlp,Mrs. Forster,I,0
16,booknlp,Miss King,I,0
16,booknlp,Mr. Philips,I,0
16,booknlp,Mrs. Long,I,0
16,booknlp,Mrs. Jenkinson,I,0
16,booknlp,Mr. Jones,I,0
16,booknlp,Hill (housekeeper),I,0
16,booknlp,Mrs. Younge,I,0
16,booknlp,Captain Carter,I,0
16,booknlp,Housekeeper (Mrs. Reynolds),I,0
16,booknlp,Lady Anne Darcy,I,0
16,booknlp,Mrs. Annesley,I,0
16,booknlp,Mrs. Bennet's brother,I,0
16,booknlp,Richard,I,0
16,booknlp,Wickham Sr.,I,0
16,booknlp,Dawson,I,0
16,booknlp,The waiter,I,0
16,booknlp,The footman,I,0
16,booknlp,Sarah,I,0
16,booknlp,Nicholls,I,0
16,booknlp,John,I,0
16,booknlp,Mrs. Nicholls,I,0
16,booknlp,Miss Watson,I,0
16,booknlp,Mr. Long,I,0
16,booknlp,Mr. Morris,I,0
16,booknlp,Mr. Robinson,I,0
16,booknlp,Young Lucas,I,0
16,booknlp,Elizabeth,A,15
16,booknlp,Jane,A,0
16,booknlp,Mr. Darcy,A,12
16,booknlp,Mrs. Bennet,A,0
16,booknlp,Mr. Bingley,A,0
16,booknlp,Mr. Bennet,A,0
16,booknlp,Wickham,A,15
16,booknlp,Lydia,A,1
16,booknlp,Charlotte Lucas,A,0
16,booknlp,Mr. Collins,A,6
16,booknlp,Kitty,A,0
16,booknlp,Lady Catherine de Bourgh,A,3
16,booknlp,Miss Bingley,A,0
16,booknlp,Miss Darcy,A,0
16,booknlp,Mrs. Gardiner,A,0
16,booknlp,Mr. Gardiner,A,0
16,booknlp,Sir William Lucas,A,0
16,booknlp,Mary,A,0
16,booknlp,Mrs. Philips,A,5
16,booknlp,Miss de Bourgh,A,0
16,booknlp,Lady Lucas,A,0
16,booknlp,Mrs. Hurst,A,0
16,booknlp,Maria Lucas,A,0
16,booknlp,Colonel Forster,A,0
16,booknlp,Colonel Fitzwilliam,A,0
16,booknlp,Darcy's father,A,0
16,booknlp,Mr. Hurst,A,0
16,booknlp,Mr. Denny,A,0
16,booknlp,Mrs. Forster,A,0
16,booknlp,Miss King,A,0
16,booknlp,Mr. Philips,A,0
16,booknlp,Mrs. Long,A,0
16,booknlp,Mrs. Jenkinson,A,0
16,booknlp,Mr. Jones,A,0
16,booknlp,Hill (housekeeper),A,0
16,booknlp,Mrs. Younge,A,0
16,booknlp,Captain Carter,A,0
16,booknlp,Housekeeper (Mrs. Reynolds),A,0
16,booknlp,Lady Anne Darcy,A,0
16,booknlp,Mrs. Annesley,A,0
16,booknlp,Mrs. Bennet's brother,A,0
16,booknlp,Richard,A,0
16,booknlp,Wickham Sr.,A,0
16,booknlp,Dawson,A,0
16,booknlp,The waiter,A,0
16,booknlp,The footman,A,0
16,booknlp,Sarah,A,0
16,booknlp,Nicholls,A,0
16,booknlp,John,A,0
16,booknlp,Mrs. Nicholls,A,0
16,booknlp,Miss Watson,A,0
16,booknlp,Mr. Long,A,0
16,booknlp,Mr. Morris,A,0
16,booknlp,Mr. Robinson,A,0
16,booknlp,Young Lucas,A,0
16,booknlp,Elizabeth,DC,5
16,booknlp,Jane,DC,0
16,booknlp,Mr. Darcy,DC,66
16,booknlp,Mrs. Bennet,DC,0
16,booknlp,Mr. Bingley,DC,6
16,booknlp,Mr. Bennet,DC,0
16,booknlp,Wickham,DC,1
16,booknlp,Lydia,DC,1
16,booknlp,Charlotte Lucas,DC,0
16,booknlp,Mr. Collins,DC,4
16,booknlp,Kitty,DC,0
16,booknlp,Lady Catherine de Bourgh,DC,11
16,booknlp,Miss Bingley,DC,0
16,booknlp,Miss Darcy,DC,8
16,booknlp,Mrs. Gardiner,DC,0
16,booknlp,Mr. Gardiner,DC,0
16,booknlp,Sir William Lucas,DC,0
16,booknlp,Mary,DC,0
16,booknlp,Mrs. Philips,DC,3
16,booknlp,Miss de Bourgh,DC,1
16,booknlp,Lady Lucas,DC,0
16,booknlp,Mrs. Hurst,DC,0
16,booknlp,Maria Lucas,DC,0
16,booknlp,Colonel Forster,DC,0
16,booknlp,Colonel Fitzwilliam,DC,0
16,booknlp,Darcy's father,DC,0
16,booknlp,Mr. Hurst,DC,0
16,booknlp,Mr. Denny,DC,0
16,booknlp,Mrs. Forster,DC,0
16,booknlp,Miss King,DC,0
16,booknlp,Mr. Philips,DC,0
16,booknlp,Mrs. Long,DC,0
16,booknlp,Mrs. Jenkinson,DC,0
16,booknlp,Mr. Jones,DC,0
16,booknlp,Hill (housekeeper),DC,0
16,booknlp,Mrs. Younge,DC,0
16,booknlp,Captain Carter,DC,0
16,booknlp,Housekeeper (Mrs. Reynolds),DC,0
16,booknlp,Lady Anne Darcy,DC,1
16,booknlp,Mrs. Annesley,DC,0
16,booknlp,Mrs. Bennet's brother,DC,0
16,booknlp,Richard,DC,0
16,booknlp,Wickham Sr.,DC,0
16,booknlp,Dawson,DC,0
16,booknlp,The waiter,DC,0
16,booknlp,The footman,DC,0
16,booknlp,Sarah,DC,0
16,booknlp,Nicholls,DC,0
16,booknlp,John,DC,0
16,booknlp,Mrs. Nicholls,DC,0
16,booknlp,Miss Watson,DC,0
16,booknlp,Mr. Long,DC,0
16,booknlp,Mr. Morris,DC,0
16,booknlp,Mr. Robinson,DC,0
16,booknlp,Young Lucas,DC,0
16,booknlp,Elizabeth,DN,4
16,booknlp,Jane,DN,0
16,booknlp,Mr. Darcy,DN,0
16,booknlp,Mrs. Bennet,DN,0
16,booknlp,Mr. Bingley,DN,0
16,booknlp,Mr. Bennet,DN,0
16,booknlp,Wickham,DN,4
16,booknlp,Lydia,DN,1
16,booknlp,Charlotte Lucas,DN,0
16,booknlp,Mr. Collins,DN,3
16,booknlp,Kitty,DN,0
16,booknlp,Lady Catherine de Bourgh,DN,0
16,booknlp,Miss Bingley,DN,0
16,booknlp,Miss Darcy,DN,0
16,booknlp,Mrs. Gardiner,DN,0
16,booknlp,Mr. Gardiner,DN,0
16,booknlp,Sir William Lucas,DN,0
16,booknlp,Mary,DN,0
16,booknlp,Mrs. Philips,DN,2
16,booknlp,Miss de Bourgh,DN,0
16,booknlp,Lady Lucas,DN,0
16,booknlp,Mrs. Hurst,DN,0
16,booknlp,Maria Lucas,DN,0
