chapter,method,character,tag,count
31,booknlp_old,Adele's nurse,N,0
31,booknlp_old,The coachman,N,0
31,booknlp_old,John (servant),N,0
31,booknlp_old,The driver,N,0
31,booknlp_old,Host of the inn,N,0
31,booknlp_old,Mrs. Brocklehurst,N,0
31,booknlp_old,Horse,N,0
31,booknlp_old,Messour,N,0
31,booknlp_old,Jane's mother,N,0
31,booknlp_old,A servant,N,0
31,booknlp_old,Robert L,N,0
31,booknlp_old,Frederick Lynn,N,0
31,booknlp_old,Mr. Briggs,N,0
31,booknlp_old,Louisa Eshton,N,0
31,booknlp_old,The doctor,N,0
31,booknlp_old,Driver,N,0
31,booknlp_old,Mr. Wood,N,0
31,booknlp_old,A footman,N,0
31,booknlp_old,Surgeon,N,0
31,booknlp_old,Amy Eshton,N,0
31,booknlp_old,Martha,N,0
31,booknlp_old,Aunt Gibson,N,0
31,booknlp_old,Mesroux,N,0
31,booknlp_old,Lord Edwin,N,0
31,booknlp_old,Gipsy/Sibyl,N,0
31,booknlp_old,The clerk (John Greer),N,0
31,booknlp_old,Lady Ingram,N,0
31,booknlp_old,Mrs. Dionysius O'Gall,N,0
31,booknlp_old,Mr. Gibson,N,0
31,booknlp_old,The hired nurse,N,0
31,booknlp_old,"""A little dark personage""",N,0
31,booknlp_old,Coachman,N,0
31,booknlp_old,Briss,N,0
31,booknlp_old,Mr.Miles (John's schoolmaster),N,0
31,booknlp_old,Clerk,N,0
31,booknlp_old,Parson,N,0
31,booknlp_old,Mr. Carter,N,0
31,booknlp_old,The esther,N,0
31,booknlp_old,Sir Frederic Granby,N,0
31,booknlp_old,Mr. Granby,N,0
31,booknlp_old,Mary Garrett,N,0
31,booknlp_old,Mary Garrett's mother,N,0
31,booknlp_old,Jane's father,N,0
31,booknlp_old,Alice Ward,N,0
31,booknlp_old,Little orphan/handmaid,N,0
31,booknlp_old,Miss Oliver,N,2
31,booknlp_old,Mr. Bill Oliver,N,0
31,booknlp_old,An elderly woman,N,0
31,booknlp_old,Mr. Eyre (uncle),N,0
31,booknlp_old,Her mother,N,0
31,booknlp_old,A little girl,N,0
31,booknlp_old,The farmer,N,0
31,booknlp_old,The housemaid,N,0
31,booknlp_old,An old woman (housekeeper),N,0
31,booknlp_old,A young woman,N,0
31,booknlp_old,The woman (in shop),N,0
31,booknlp_old,Miss Amy Eshton,N,0
31,booknlp_old,Clara,N,0
31,booknlp_old,Celine Varens,N,0
31,booknlp_old,Giacinta,N,0
31,booknlp_old,Carter (surgeon),N,0
31,booknlp_old,Rowland Rochester,N,0
31,booknlp_old,Miss Louisa Eshton,N,0
31,booknlp_old,Henry Lynn,N,0
31,booknlp_old,Gypsy fortuneteller,N,1
31,booknlp_old,Mrs. Lynn,N,0
31,booknlp_old,John (driver),N,0
31,booknlp_old,The mailer,N,0
31,booknlp_old,The boots,N,0
31,booknlp_old,An old dame,N,0
31,booknlp_old,The courrier,N,0
31,booknlp_old,New superintendent,N,0
31,booknlp_old,The butler,N,0
31,booknlp_old,"""A person like a servant""",N,0
31,booknlp_old,A little fellow (Bobby),N,0
31,booknlp_old,Miss Bryce,N,0
31,booknlp_old,Rev. Mr. Nasymth,N,0
31,booknlp_old,Nurse,N,0
31,booknlp_old,Mr. Bates (surgeon),N,0
31,booknlp_old,Mary Ann Wilson,N,0
31,booknlp_old,New housekeeper,N,0
31,booknlp_old,Old housekeeper,N,0
31,booknlp_old,Mrs. Harden,N,0
31,booknlp_old,Barbara (servant),N,0
31,booknlp_old,Mr. Reed (uncle),N,0
31,booknlp_old,Reed,N,0
31,booknlp_old,The superintendent,N,0
31,booknlp_old,The laundress,N,0
31,booknlp_old,The housekeeper,N,0
31,booknlp_old,Julia Semern,N,0
31,booknlp_old,Catherine Johnstone,N,0
31,booknlp_old,Agnes Johnstone,N,0
31,booknlp_old,A monitor,N,0
31,booknlp_old,Naomi Brocklhurst,N,0
31,booknlp_old,"""One teacher""",N,0
31,booknlp_old,The guard,N,0
31,booknlp_old,The porter's wife,N,0
31,booknlp_old,Broughton Brocklehurst,N,0
31,booknlp_old,Old Lord Ingram,N,0
31,booknlp_old,The footman,N,0
31,booknlp_old,Mr. Henry Lynn,N,0
31,booknlp_old,Mrs. Grey,N,0
31,booknlp_old,Miss Wilson,N,0
31,booknlp_old,Madame Joulent,N,0
31,booknlp_old,Lord Theodore Ingram,N,0
31,booknlp_old,Mr Vining,N,0
31,booknlp_old,"""A more buxom lady""",N,0
31,booknlp_old,Dowager Lady Ingram,N,0
31,booknlp_old,Lady Lynn,N,0
31,booknlp_old,Amy Esthon,N,0
31,booknlp_old,The charwoman,N,0
31,booknlp_old,The cook,N,0
31,booknlp_old,The housemaid (Sarah),N,0
31,booknlp_old,Theodore Brocklehurst,N,0
31,booknlp_old,Rochester's agent,N,0
31,booknlp_old,Celine's companion,N,0
31,booknlp_old,Celine's chambermaid,N,0
31,booknlp_old,Augusta (Miss Brocklehurst),N,0
31,booknlp_old,Mr. Rowland Rochester,N,0
31,booknlp_old,Brocklehurst,N,0
31,booknlp_old,Mr. Rochester's agent,N,0
31,booknlp_old,The surgeon,N,0
31,booknlp_old,Mr. Carter (the surgeon),N,0
31,booknlp_old,Augusta Brocklehurst,N,0
31,booknlp_old,Madame Frederic,N,0
31,booknlp_old,Mrs. Fairfax's dead husband,N,0
31,booknlp_old,Adele's mother,N,0
31,booknlp_old,Mr. Wharton,N,0
31,booknlp_old,Jane,C,0
31,booknlp_old,Mr. Rochester,C,0
31,booknlp_old,Mrs. Fairfax,C,0
31,booknlp_old,Adele,C,0
31,booknlp_old,Mrs. Reed,C,0
31,booknlp_old,John Reed,C,0
31,booknlp_old,St. John Rivers,C,8
31,booknlp_old,Pilot (dog),C,0
31,booknlp_old,Grace Poole,C,0
31,booknlp_old,Blanche Ingram,C,0
31,booknlp_old,Diana Rivers,C,1
31,booknlp_old,Mr. Brocklehurst,C,0
31,booknlp_old,Bessie,C,0
31,booknlp_old,Leah (housemaid),C,0
31,booknlp_old,Miss Temple,C,0
31,booknlp_old,Mary Rivers,C,0
31,booknlp_old,John's wife,C,0
31,booknlp_old,Sophie,C,0
31,booknlp_old,John Eyre (uncle),C,0
31,booknlp_old,Helen Burns,C,0
31,booknlp_old,Mr. Oliver,C,0
31,booknlp_old,Eliza Reed,C,0
31,booknlp_old,Miss Rosamond Oliver,C,0
31,booknlp_old,Sir George Lynn,C,0
31,booknlp_old,Colonel Dent,C,0
31,booknlp_old,Miss Miller,C,0
31,booknlp_old,Mrs. Rivers,C,0
31,booknlp_old,Mr. Mason,C,0
31,booknlp_old,Mr. Reed,C,0
31,booknlp_old,Abbot,C,0
31,booknlp_old,Mr. Rivers,C,0
31,booknlp_old,Hannah,C,0
31,booknlp_old,Georgiana Reed,C,0
31,booknlp_old,Bertha Mason,C,0
31,booknlp_old,Mr. Rochester's father,C,0
31,booknlp_old,Miss Smith,C,0
31,booknlp_old,Celine,C,0
31,booknlp_old,Miss Scotcherd,C,0
31,booknlp_old,Richard Mason,C,0
31,booknlp_old,Mary (housekeeper),C,0
31,booknlp_old,Mr. Eshton,C,0
31,booknlp_old,Madame Pierrot,C,0
31,booknlp_old,Lord Ingram,C,0
31,booknlp_old,Georgiana,C,0
31,booknlp_old,Mary Ingram,C,0
31,booknlp_old,"Mr. Lloyd (""a gentleman"")",C,0
31,booknlp_old,Mrs. Colonel Dent,C,0
31,booknlp_old,Carlo (dog),C,0
31,booknlp_old,Mrs. Eshton,C,0
31,booknlp_old,Adele's nurse,C,0
31,booknlp_old,The coachman,C,0
31,booknlp_old,John (servant),C,0
31,booknlp_old,The driver,C,0
31,booknlp_old,Host of the inn,C,0
31,booknlp_old,Mrs. Brocklehurst,C,0
31,booknlp_old,Horse,C,0
31,booknlp_old,Messour,C,0
31,booknlp_old,Jane's mother,C,0
31,booknlp_old,A servant,C,0
31,booknlp_old,Robert L,C,0
31,booknlp_old,Frederick Lynn,C,0
31,booknlp_old,Mr. Briggs,C,0
31,booknlp_old,Louisa Eshton,C,0
31,booknlp_old,The doctor,C,0
31,booknlp_old,Driver,C,0
31,booknlp_old,Mr. Wood,C,0
31,booknlp_old,A footman,C,0
31,booknlp_old,Surgeon,C,0
31,booknlp_old,Amy Eshton,C,0
31,booknlp_old,Martha,C,0
31,booknlp_old,Aunt Gibson,C,0
31,booknlp_old,Mesroux,C,0
31,booknlp_old,Lord Edwin,C,0
31,booknlp_old,Gipsy/Sibyl,C,0
31,booknlp_old,The clerk (John Greer),C,0
31,booknlp_old,Lady Ingram,C,0
31,booknlp_old,Mrs. Dionysius O'Gall,C,0
31,booknlp_old,Mr. Gibson,C,0
31,booknlp_old,The hired nurse,C,0
31,booknlp_old,"""A little dark personage""",C,0
31,booknlp_old,Coachman,C,0
31,booknlp_old,Briss,C,0
31,booknlp_old,Mr.Miles (John's schoolmaster),C,0
31,booknlp_old,Clerk,C,0
31,booknlp_old,Parson,C,0
31,booknlp_old,Mr. Carter,C,0
31,booknlp_old,The esther,C,0
31,booknlp_old,Sir Frederic Granby,C,0
31,booknlp_old,Mr. Granby,C,0
31,booknlp_old,Mary Garrett,C,0
31,booknlp_old,Mary Garrett's mother,C,0
31,booknlp_old,Jane's father,C,0
31,booknlp_old,Alice Ward,C,0
31,booknlp_old,Little orphan/handmaid,C,0
31,booknlp_old,Miss Oliver,C,7
31,booknlp_old,Mr. Bill Oliver,C,0
31,booknlp_old,An elderly woman,C,0
31,booknlp_old,Mr. Eyre (uncle),C,0
31,booknlp_old,Her mother,C,0
31,booknlp_old,A little girl,C,0
31,booknlp_old,The farmer,C,0
31,booknlp_old,The housemaid,C,0
31,booknlp_old,An old woman (housekeeper),C,0
31,booknlp_old,A young woman,C,0
31,booknlp_old,The woman (in shop),C,0
31,booknlp_old,Miss Amy Eshton,C,0
31,booknlp_old,Clara,C,0
31,booknlp_old,Celine Varens,C,0
31,booknlp_old,Giacinta,C,0
31,booknlp_old,Carter (surgeon),C,0
31,booknlp_old,Rowland Rochester,C,0
31,booknlp_old,Miss Louisa Eshton,C,0
31,booknlp_old,Henry Lynn,C,0
31,booknlp_old,Gypsy fortuneteller,C,0
31,booknlp_old,Mrs. Lynn,C,0
31,booknlp_old,John (driver),C,0
31,booknlp_old,The mailer,C,0
31,booknlp_old,The boots,C,0
31,booknlp_old,An old dame,C,0
31,booknlp_old,The courrier,C,0
31,booknlp_old,New superintendent,C,0
31,booknlp_old,The butler,C,0
31,booknlp_old,"""A person like a servant""",C,0
31,booknlp_old,A little fellow (Bobby),C,0
31,booknlp_old,Miss Bryce,C,0
31,booknlp_old,Rev. Mr. Nasymth,C,0
31,booknlp_old,Nurse,C,0
31,booknlp_old,Mr. Bates (surgeon),C,0
31,booknlp_old,Mary Ann Wilson,C,0
31,booknlp_old,New housekeeper,C,0
31,booknlp_old,Old housekeeper,C,0
31,booknlp_old,Mrs. Harden,C,0
31,booknlp_old,Barbara (servant),C,0
31,booknlp_old,Mr. Reed (uncle),C,0
31,booknlp_old,Reed,C,0
31,booknlp_old,The superintendent,C,0
31,booknlp_old,The laundress,C,0
31,booknlp_old,The housekeeper,C,0
31,booknlp_old,Julia Semern,C,0
31,booknlp_old,Catherine Johnstone,C,0
31,booknlp_old,Agnes Johnstone,C,0
31,booknlp_old,A monitor,C,0
31,booknlp_old,Naomi Brocklhurst,C,0
31,booknlp_old,"""One teacher""",C,0
31,booknlp_old,The guard,C,0
31,booknlp_old,The porter's wife,C,0
31,booknlp_old,Broughton Brocklehurst,C,0
31,booknlp_old,Old Lord Ingram,C,0
31,booknlp_old,The footman,C,0
31,booknlp_old,Mr. Henry Lynn,C,0
31,booknlp_old,Mrs. Grey,C,0
31,booknlp_old,Miss Wilson,C,0
31,booknlp_old,Madame Joulent,C,0
31,booknlp_old,Lord Theodore Ingram,C,0
31,booknlp_old,Mr Vining,C,0
31,booknlp_old,"""A more buxom lady""",C,0
31,booknlp_old,Dowager Lady Ingram,C,0
31,booknlp_old,Lady Lynn,C,0
31,booknlp_old,Amy Esthon,C,0
31,booknlp_old,The charwoman,C,0
31,booknlp_old,The cook,C,0
31,booknlp_old,The housemaid (Sarah),C,0
31,booknlp_old,Theodore Brocklehurst,C,0
31,booknlp_old,Rochester's agent,C,0
31,booknlp_old,Celine's companion,C,0
31,booknlp_old,Celine's chambermaid,C,0
31,booknlp_old,Augusta (Miss Brocklehurst),C,0
31,booknlp_old,Mr. Rowland Rochester,C,0
31,booknlp_old,Brocklehurst,C,0
31,booknlp_old,Mr. Rochester's agent,C,0
31,booknlp_old,The surgeon,C,0
31,booknlp_old,Mr. Carter (the surgeon),C,0
31,booknlp_old,Augusta Brocklehurst,C,0
31,booknlp_old,Madame Frederic,C,0
31,booknlp_old,Mrs. Fairfax's dead husband,C,0
31,booknlp_old,Adele's mother,C,0
31,booknlp_old,Mr. Wharton,C,0
31,booknlp_old,Jane,I,0
31,booknlp_old,Mr. Rochester,I,2
31,booknlp_old,Mrs. Fairfax,I,0
31,booknlp_old,Adele,I,0
31,booknlp_old,Mrs. Reed,I,0
31,booknlp_old,John Reed,I,0
31,booknlp_old,St. John Rivers,I,4
31,booknlp_old,Pilot (dog),I,0
31,booknlp_old,Grace Poole,I,0
31,booknlp_old,Blanche Ingram,I,0
31,booknlp_old,Diana Rivers,I,0
31,booknlp_old,Mr. Brocklehurst,I,0
31,booknlp_old,Bessie,I,0
31,booknlp_old,Leah (housemaid),I,0
31,booknlp_old,Miss Temple,I,0
31,booknlp_old,Mary Rivers,I,0
31,booknlp_old,John's wife,I,0
31,booknlp_old,Sophie,I,0
31,booknlp_old,John Eyre (uncle),I,0
31,booknlp_old,Helen Burns,I,0
31,booknlp_old,Mr. Oliver,I,0
31,booknlp_old,Eliza Reed,I,0
31,booknlp_old,Miss Rosamond Oliver,I,0
31,booknlp_old,Sir George Lynn,I,0
31,booknlp_old,Colonel Dent,I,0
31,booknlp_old,Miss Miller,I,0
31,booknlp_old,Mrs. Rivers,I,0
31,booknlp_old,Mr. Mason,I,0
31,booknlp_old,Mr. Reed,I,0
31,booknlp_old,Abbot,I,0
31,booknlp_old,Mr. Rivers,I,0
31,booknlp_old,Hannah,I,0
31,booknlp_old,Georgiana Reed,I,0
31,booknlp_old,Bertha Mason,I,0
31,booknlp_old,Mr. Rochester's father,I,0
31,booknlp_old,Miss Smith,I,0
31,booknlp_old,Celine,I,0
31,booknlp_old,Miss Scotcherd,I,0
31,booknlp_old,Richard Mason,I,0
31,booknlp_old,Mary (housekeeper),I,0
31,booknlp_old,Mr. Eshton,I,0
31,booknlp_old,Madame Pierrot,I,0
31,booknlp_old,Lord Ingram,I,0
31,booknlp_old,Georgiana,I,0
31,booknlp_old,Mary Ingram,I,0
31,booknlp_old,"Mr. Lloyd (""a gentleman"")",I,0
31,booknlp_old,Mrs. Colonel Dent,I,0
31,booknlp_old,Carlo (dog),I,1
31,booknlp_old,Mrs. Eshton,I,0
31,booknlp_old,Adele's nurse,I,0
31,booknlp_old,The coachman,I,0
31,booknlp_old,John (servant),I,0
31,booknlp_old,The driver,I,0
31,booknlp_old,Host of the inn,I,0
31,booknlp_old,Mrs. Brocklehurst,I,0
31,booknlp_old,Horse,I,0
31,booknlp_old,Messour,I,0
31,booknlp_old,Jane's mother,I,0
31,booknlp_old,A servant,I,0
31,booknlp_old,Robert L,I,0
31,booknlp_old,Frederick Lynn,I,0
31,booknlp_old,Mr. Briggs,I,0
31,booknlp_old,Louisa Eshton,I,0
31,booknlp_old,The doctor,I,0
31,booknlp_old,Driver,I,0
31,booknlp_old,Mr. Wood,I,0
31,booknlp_old,A footman,I,0
31,booknlp_old,Surgeon,I,0
31,booknlp_old,Amy Eshton,I,0
31,booknlp_old,Martha,I,0
31,booknlp_old,Aunt Gibson,I,0
31,booknlp_old,Mesroux,I,0
31,booknlp_old,Lord Edwin,I,0
31,booknlp_old,Gipsy/Sibyl,I,0
31,booknlp_old,The clerk (John Greer),I,0
31,booknlp_old,Lady Ingram,I,0
31,booknlp_old,Mrs. Dionysius O'Gall,I,0
31,booknlp_old,Mr. Gibson,I,0
31,booknlp_old,The hired nurse,I,0
31,booknlp_old,"""A little dark personage""",I,0
31,booknlp_old,Coachman,I,0
31,booknlp_old,Briss,I,0
31,booknlp_old,Mr.Miles (John's schoolmaster),I,0
31,booknlp_old,Clerk,I,0
31,booknlp_old,Parson,I,0
31,booknlp_old,Mr. Carter,I,0
31,booknlp_old,The esther,I,0
31,booknlp_old,Sir Frederic Granby,I,0
31,booknlp_old,Mr. Granby,I,0
31,booknlp_old,Mary Garrett,I,0
31,booknlp_old,Mary Garrett's mother,I,0
31,booknlp_old,Jane's father,I,0
31,booknlp_old,Alice Ward,I,0
31,booknlp_old,Little orphan/handmaid,I,0
31,booknlp_old,Miss Oliver,I,2
31,booknlp_old,Mr. Bill Oliver,I,0
31,booknlp_old,An elderly woman,I,0
31,booknlp_old,Mr. Eyre (uncle),I,0
31,booknlp_old,Her mother,I,0
31,booknlp_old,A little girl,I,0
31,booknlp_old,The farmer,I,0
31,booknlp_old,The housemaid,I,0
31,booknlp_old,An old woman (housekeeper),I,0
31,booknlp_old,A young woman,I,0
31,booknlp_old,The woman (in shop),I,0
31,booknlp_old,Miss Amy Eshton,I,0
31,booknlp_old,Clara,I,0
31,booknlp_old,Celine Varens,I,0
31,booknlp_old,Giacinta,I,0
31,booknlp_old,Carter (surgeon),I,0
31,booknlp_old,Rowland Rochester,I,0
31,booknlp_old,Miss Louisa Eshton,I,0
31,booknlp_old,Henry Lynn,I,0
31,booknlp_old,Gypsy fortuneteller,I,0
31,booknlp_old,Mrs. Lynn,I,0
31,booknlp_old,John (driver),I,0
31,booknlp_old,The mailer,I,0
31,booknlp_old,The boots,I,0
31,booknlp_old,An old dame,I,0
31,booknlp_old,The courrier,I,0
31,booknlp_old,New superintendent,I,0
31,booknlp_old,The butler,I,0
31,booknlp_old,"""A person like a servant""",I,0
31,booknlp_old,A little fellow (Bobby),I,0
31,booknlp_old,Miss Bryce,I,0
31,booknlp_old,Rev. Mr. Nasymth,I,0
31,booknlp_old,Nurse,I,0
31,booknlp_old,Mr. Bates (surgeon),I,0
31,booknlp_old,Mary Ann Wilson,I,0
31,booknlp_old,New housekeeper,I,0
31,booknlp_old,Old housekeeper,I,0
31,booknlp_old,Mrs. Harden,I,0
31,booknlp_old,Barbara (servant),I,0
31,booknlp_old,Mr. Reed (uncle),I,0
31,booknlp_old,Reed,I,0
31,booknlp_old,The superintendent,I,0
31,booknlp_old,The laundress,I,0
31,booknlp_old,The housekeeper,I,0
31,booknlp_old,Julia Semern,I,0
31,booknlp_old,Catherine Johnstone,I,0
31,booknlp_old,Agnes Johnstone,I,0
31,booknlp_old,A monitor,I,0
31,booknlp_old,Naomi Brocklhurst,I,0
31,booknlp_old,"""One teacher""",I,0
31,booknlp_old,The guard,I,0
31,booknlp_old,The porter's wife,I,0
31,booknlp_old,Broughton Brocklehurst,I,0
31,booknlp_old,Old Lord Ingram,I,0
31,booknlp_old,The footman,I,0
31,booknlp_old,Mr. Henry Lynn,I,0
31,booknlp_old,Mrs. Grey,I,0
31,booknlp_old,Miss Wilson,I,0
31,booknlp_old,Madame Joulent,I,0
31,booknlp_old,Lord Theodore Ingram,I,0
31,booknlp_old,Mr Vining,I,0
31,booknlp_old,"""A more buxom lady""",I,0
31,booknlp_old,Dowager Lady Ingram,I,0
31,booknlp_old,Lady Lynn,I,0
31,booknlp_old,Amy Esthon,I,0
31,booknlp_old,The charwoman,I,0
31,booknlp_old,The cook,I,0
31,booknlp_old,The housemaid (Sarah),I,0
31,booknlp_old,Theodore Brocklehurst,I,0
31,booknlp_old,Rochester's agent,I,0
31,booknlp_old,Celine's companion,I,0
31,booknlp_old,Celine's chambermaid,I,0
31,booknlp_old,Augusta (Miss Brocklehurst),I,0
31,booknlp_old,Mr. Rowland Rochester,I,0
31,booknlp_old,Brocklehurst,I,0
31,booknlp_old,Mr. Rochester's agent,I,0
31,booknlp_old,The surgeon,I,0
31,booknlp_old,Mr. Carter (the surgeon),I,0
31,booknlp_old,Augusta Brocklehurst,I,0
31,booknlp_old,Madame Frederic,I,0
31,booknlp_old,Mrs. Fairfax's dead husband,I,0
31,booknlp_old,Adele's mother,I,0
31,booknlp_old,Mr. Wharton,I,0
31,booknlp_old,Jane,A,0
31,booknlp_old,Mr. Rochester,A,0
31,booknlp_old,Mrs. Fairfax,A,2
31,booknlp_old,Adele,A,0
31,booknlp_old,Mrs. Reed,A,0
31,booknlp_old,John Reed,A,0
31,booknlp_old,St. John Rivers,A,13
31,booknlp_old,Pilot (dog),A,0
31,booknlp_old,Grace Poole,A,0
31,booknlp_old,Blanche Ingram,A,0
31,booknlp_old,Diana Rivers,A,2
31,booknlp_old,Mr. Brocklehurst,A,0
31,booknlp_old,Bessie,A,0
31,booknlp_old,Leah (housemaid),A,0
31,booknlp_old,Miss Temple,A,0
31,booknlp_old,Mary Rivers,A,0
31,booknlp_old,John's wife,A,0
31,booknlp_old,Sophie,A,0
31,booknlp_old,John Eyre (uncle),A,0
31,booknlp_old,Helen Burns,A,0
31,booknlp_old,Mr. Oliver,A,1
31,booknlp_old,Eliza Reed,A,0
31,booknlp_old,Miss Rosamond Oliver,A,0
31,booknlp_old,Sir George Lynn,A,0
31,booknlp_old,Colonel Dent,A,0
31,booknlp_old,Miss Miller,A,0
31,booknlp_old,Mrs. Rivers,A,0
31,booknlp_old,Mr. Mason,A,0
31,booknlp_old,Mr. Reed,A,0
31,booknlp_old,Abbot,A,0
31,booknlp_old,Mr. Rivers,A,2
31,booknlp_old,Hannah,A,0
31,booknlp_old,Georgiana Reed,A,0
31,booknlp_old,Bertha Mason,A,0
31,booknlp_old,Mr. Rochester's father,A,0
31,booknlp_old,Miss Smith,A,0
31,booknlp_old,Celine,A,0
31,booknlp_old,Miss Scotcherd,A,0
31,booknlp_old,Richard Mason,A,0
31,booknlp_old,Mary (housekeeper),A,0
31,booknlp_old,Mr. Eshton,A,0
31,booknlp_old,Madame Pierrot,A,0
31,booknlp_old,Lord Ingram,A,0
31,booknlp_old,Georgiana,A,0
31,booknlp_old,Mary Ingram,A,0
31,booknlp_old,"Mr. Lloyd (""a gentleman"")",A,0
31,booknlp_old,Mrs. Colonel Dent,A,0
31,booknlp_old,Carlo (dog),A,0
31,booknlp_old,Mrs. Eshton,A,0
31,booknlp_old,Adele's nurse,A,0
31,booknlp_old,The coachman,A,0
31,booknlp_old,John (servant),A,0
31,booknlp_old,The driver,A,0
31,booknlp_old,Host of the inn,A,0
31,booknlp_old,Mrs. Brocklehurst,A,0
31,booknlp_old,Horse,A,0
31,booknlp_old,Messour,A,0
31,booknlp_old,Jane's mother,A,0
31,booknlp_old,A servant,A,0
31,booknlp_old,Robert L,A,0
31,booknlp_old,Frederick Lynn,A,0
31,booknlp_old,Mr. Briggs,A,0
31,booknlp_old,Louisa Eshton,A,0
31,booknlp_old,The doctor,A,0
31,booknlp_old,Driver,A,0
31,booknlp_old,Mr. Wood,A,0
31,booknlp_old,A footman,A,0
31,booknlp_old,Surgeon,A,0
31,booknlp_old,Amy Eshton,A,0
31,booknlp_old,Martha,A,0
31,booknlp_old,Aunt Gibson,A,0
31,booknlp_old,Mesroux,A,0
31,booknlp_old,Lord Edwin,A,0
31,booknlp_old,Gipsy/Sibyl,A,0
31,booknlp_old,The clerk (John Greer),A,0
31,booknlp_old,Lady Ingram,A,0
31,booknlp_old,Mrs. Dionysius O'Gall,A,0
31,booknlp_old,Mr. Gibson,A,0
31,booknlp_old,The hired nurse,A,0
31,booknlp_old,"""A little dark personage""",A,0
31,booknlp_old,Coachman,A,0
31,booknlp_old,Briss,A,0
31,booknlp_old,Mr.Miles (John's schoolmaster),A,0
31,booknlp_old,Clerk,A,0
31,booknlp_old,Parson,A,0
31,booknlp_old,Mr. Carter,A,0
31,booknlp_old,The esther,A,0
31,booknlp_old,Sir Frederic Granby,A,0
31,booknlp_old,Mr. Granby,A,0
31,booknlp_old,Mary Garrett,A,0
31,booknlp_old,Mary Garrett's mother,A,0
31,booknlp_old,Jane's father,A,0
31,booknlp_old,Alice Ward,A,0
31,booknlp_old,Little orphan/handmaid,A,0
31,booknlp_old,Miss Oliver,A,6
31,booknlp_old,Mr. Bill Oliver,A,0
31,booknlp_old,An elderly woman,A,0
31,booknlp_old,Mr. Eyre (uncle),A,0
31,booknlp_old,Her mother,A,0
31,booknlp_old,A little girl,A,0
31,booknlp_old,The farmer,A,0
31,booknlp_old,The housemaid,A,0
31,booknlp_old,An old woman (housekeeper),A,0
31,booknlp_old,A young woman,A,0
31,booknlp_old,The woman (in shop),A,0
31,booknlp_old,Miss Amy Eshton,A,0
31,booknlp_old,Clara,A,0
31,booknlp_old,Celine Varens,A,0
31,booknlp_old,Giacinta,A,0
31,booknlp_old,Carter (surgeon),A,0
31,booknlp_old,Rowland Rochester,A,0
31,booknlp_old,Miss Louisa Eshton,A,0
31,booknlp_old,Henry Lynn,A,0
31,booknlp_old,Gypsy fortuneteller,A,1
31,booknlp_old,Mrs. Lynn,A,0
31,booknlp_old,John (driver),A,0
31,booknlp_old,The mailer,A,0
31,booknlp_old,The boots,A,0
31,booknlp_old,An old dame,A,0
31,booknlp_old,The courrier,A,0
31,booknlp_old,New superintendent,A,0
31,booknlp_old,The butler,A,0
31,booknlp_old,"""A person like a servant""",A,0
31,booknlp_old,A little fellow (Bobby),A,0
31,booknlp_old,Miss Bryce,A,0
31,booknlp_old,Rev. Mr. Nasymth,A,0
31,booknlp_old,Nurse,A,0
31,booknlp_old,Mr. Bates (surgeon),A,0
31,booknlp_old,Mary Ann Wilson,A,0
31,booknlp_old,New housekeeper,A,0
31,booknlp_old,Old housekeeper,A,0
31,booknlp_old,Mrs. Harden,A,0
31,booknlp_old,Barbara (servant),A,0
31,booknlp_old,Mr. Reed (uncle),A,0
31,booknlp_old,Reed,A,0
31,booknlp_old,The superintendent,A,0
31,booknlp_old,The laundress,A,0
31,booknlp_old,The housekeeper,A,0
31,booknlp_old,Julia Semern,A,0
31,booknlp_old,Catherine Johnstone,A,0
31,booknlp_old,Agnes Johnstone,A,0
31,booknlp_old,A monitor,A,0
31,booknlp_old,Naomi Brocklhurst,A,0
31,booknlp_old,"""One teacher""",A,0
31,booknlp_old,The guard,A,0
31,booknlp_old,The porter's wife,A,0
31,booknlp_old,Broughton Brocklehurst,A,0
31,booknlp_old,Old Lord Ingram,A,0
31,booknlp_old,The footman,A,0
31,booknlp_old,Mr. Henry Lynn,A,0
31,booknlp_old,Mrs. Grey,A,0
31,booknlp_old,Miss Wilson,A,0
31,booknlp_old,Madame Joulent,A,0
31,booknlp_old,Lord Theodore Ingram,A,0
31,booknlp_old,Mr Vining,A,0
31,booknlp_old,"""A more buxom lady""",A,0
31,booknlp_old,Dowager Lady Ingram,A,0
31,booknlp_old,Lady Lynn,A,0
31,booknlp_old,Amy Esthon,A,0
31,booknlp_old,The charwoman,A,0
31,booknlp_old,The cook,A,0
31,booknlp_old,The housemaid (Sarah),A,0
31,booknlp_old,Theodore Brocklehurst,A,0
31,booknlp_old,Rochester's agent,A,0
31,booknlp_old,Celine's companion,A,0
31,booknlp_old,Celine's chambermaid,A,0
31,booknlp_old,Augusta (Miss Brocklehurst),A,0
31,booknlp_old,Mr. Rowland Rochester,A,0
31,booknlp_old,Brocklehurst,A,0
31,booknlp_old,Mr. Rochester's agent,A,0
31,booknlp_old,The surgeon,A,0
31,booknlp_old,Mr. Carter (the surgeon),A,0
31,booknlp_old,Augusta Brocklehurst,A,0
31,booknlp_old,Madame Frederic,A,0
31,booknlp_old,Mrs. Fairfax's dead husband,A,0
31,booknlp_old,Adele's mother,A,0
31,booknlp_old,Mr. Wharton,A,0
31,booknlp_old,Jane,DC,0
